20000075,1,1,72,1,1,1,0,2,34,301,573,490,1129,1158,1157,426
20000076,1,1,46,2,1,1,0,2,34,313,514,374,90,65,92,217
20000077,1,1,69,2,1,1,0,2,28,321,914,348,442,1064,556,1167
20000078,3,2,39,2,3,1,0,7,53,272,145,247,369,1589,1542,1545
20000079,1,1,81,2,2,3,0,2,28,321,548,1515,215,172,440,1587
20000080,3,2,50,2,2,3,0,2,34,313,1060,646,316,326,267,425
20000082,1,1,69,1,2,3,3,2,32,509,374,572,200,683,908,216
20000083,2,2,47,1,1,1,0,8,59,842,120,713,191,860,848,205
20000084,1,1,94,2,1,1,0,2,33,537,496,342,1173,1156,441,215
20000085,1,1,70,1,1,1,0,1,17,164,361,376,425,576,1378,1115
20000086,1,1,65,2,1,1,0,2,30,576,574,496,1167,933,575,441
20000088,1,1,48,2,1,1,0,1,13,448,561,574,908,910,122,824
20000090,2,2,67,1,1,1,1,8,58,839,382,849,170,844,864,326
20000091,1,1,60,1,1,1,0,2,33,544,374,448,440,486,1585,260
20000092,1,1,62,2,1,1,0,2,33,544,348,1129,266,1117,196,1486
20000093,1,1,58,1,1,1,1,3,63,1231,1222,191,172,440,326,1461
20000094,1,1,56,1,1,1,1,2,34,312,655,235,298,1486,478,351
20000096,1,1,49,1,1,1,0,2,33,521,536,348,1129,232,1132,440
20000098,1,1,63,2,1,1,0,2,33,543,1158,440,1401,1399,1598,1115
20000100,1,1,75,2,1,1,0,2,33,543,347,1119,565,1157,329,260
20000101,1,1,55,1,1,1,1,2,33,544,496,548,205,565,441,1401
20000102,1,1,55,1,1,1,0,1,7,1383,543,177,235,572,180,496
20000103,1,1,51,1,1,1,1,4,36,544,127,592,596,595,557,1129
20000104,1,1,50,1,2,2,0,2,34,313,356,1388,427,1129,1158,1598
20000105,3,2,38,1,2,3,0,4,36,1428,365,701,716,1100,1091,1568
20000106,1,1,66,2,2,3,2,2,33,520,348,924,440,456,190,877
20000107,2,2,61,2,1,1,1,8,59,860,166,863,243,182,646,810
20000109,2,2,34,1,1,1,1,9,23,1503,387,1576,440,313,246,218
20000112,1,1,67,2,1,1,56,4,36,105,677,373,624,1176,725,20
20000113,2,2,53,2,1,1,1,8,57,848,260,267,274,1295,1455,716
20000114,2,2,61,2,1,1,0,8,60,382,378,384,190,172,440,810
20000115,1,1,50,1,1,1,0,2,33,543,342,302,574,1129,1120,443
20000117,1,1,40,2,1,1,0,4,36,537,513,345,320,1156,1104,1129
20000118,1,1,84,2,1,1,0,2,33,533,345,493,145,172,440,569
20000121,1,1,87,1,2,2,0,2,34,1167,635,1156,201,215,1129,1170
20000122,1,1,68,1,2,3,0,2,33,545,470,345,172,441,247,124
20000123,3,2,47,2,3,1,0,2,34,1167,440,181,875,646,715,273
20000125,2,2,53,2,2,1,1,12,6,1411,1068,896,200,192,205,440
20000128,1,1,75,2,1,1,0,2,28,321,472,908,1156,496,444,1487
20000129,1,1,42,2,1,1,0,8,57,860,205,847,925,1535,1540,1626
20000131,1,1,56,1,2,2,7,8,59,836,440,737,846,848,1486,31
20000133,1,1,40,1,1,1,1,3,63,1249,1245,1250,1104,247,1444,1577
20000135,1,1,50,1,3,1,0,1,11,1093,421,1163,440,172,741,185
20000136,3,2,52,2,1,1,33,4,36,361,17,678,514,624,178,445
20000137,2,2,18,2,1,1,0,5,37,947,141,372,1007,1021,1486,1029
20000139,3,2,31,2,2,2,0,7,53,272,654,1103,1486,1557,1556,1627
20000140,1,1,66,2,1,1,0,2,34,313,572,1156,300,1486,440,190
20000145,1,1,70,1,1,1,1,8,57,847,1486,440,172,810,190,478
20000146,1,1,67,2,1,1,0,4,36,1167,217,216,164,167,796,440
20000147,1,1,75,2,1,1,0,2,33,543,345,556,1158,1157,1486,1129
20000150,2,2,16,1,1,1,0,2,34,313,338,368,650,1530,1569,1607
20000153,1,1,53,2,2,3,0,2,34,313,235,1387,1486,258,267,440
20000154,2,2,74,1,2,2,0,8,59,847,836,1583,440,190,1623,1558
20000157,1,1,63,1,1,1,0,2,33,536,348,557,1121,440,1129,1157
20000158,1,1,49,1,1,1,0,4,36,560,545,825,823,217,38,1185
20000159,1,1,74,2,2,1,9,10,44,77,374,373,305,1486,440,189
20000160,1,1,63,1,3,1,5,2,33,537,180,1517,342,201,1157,1487
20000163,1,1,64,1,2,3,0,2,34,313,370,572,1157,440,172,1538
20000164,2,2,57,2,2,1,1,4,36,328,205,190,1572,1574,1624,1545
20000165,1,1,75,2,1,1,5,4,36,104,374,373,924,200,709,876
20000166,1,1,70,1,2,2,0,2,33,531,440,190,493,1129,1157,1397
20000167,1,1,73,2,1,1,3,4,36,1428,912,908,924,363,443,447
20000168,1,1,86,1,3,1,0,2,33,532,345,456,1156,1157,1125,502
20000169,1,1,35,1,1,1,0,8,58,851,839,844,840,854,153,248
20000170,2,2,36,2,1,1,0,2,34,1167,268,260,267,1509,1508,1541
20000171,2,2,61,2,2,3,0,4,36,556,191,440,316,124,205,716
20000172,2,2,14,2,1,1,3,4,36,559,556,553,183,116,109,193
20000174,1,1,58,2,2,3,0,2,33,522,1525,342,1486,1124,1129,1158
20000175,1,1,35,2,2,3,0,1,18,25,24,365,303,34,367,172
20000176,1,1,56,2,2,2,0,8,57,846,1610,861,820,157,443,190
20000177,1,1,41,2,1,1,1,2,33,321,348,349,440,172,1103,654
20000178,1,1,55,1,2,2,0,8,57,860,858,848,846,205,1482,871
20000179,2,2,60,2,1,1,0,8,59,836,496,485,493,841,172,441
20000180,2,2,10,2,1,1,5,4,36,1057,315,201,345,191,192,193
20000181,1,1,11,2,1,1,1,2,34,315,924,340,1171,1621,1546,1595
20000182,1,1,10,1,1,1,1,9,23,1386,188,315,339,283,1056,1486
20000183,1,1,62,1,1,1,2,2,33,545,345,1158,1129,1118,440,124
20000184,1,1,53,2,1,1,0,2,34,1167,1486,1510,1130,1387,1598,268
20000185,1,1,49,1,1,1,0,22,1,1152,243,440,654,190,247,1538
20000186,1,1,40,2,2,2,0,2,35,408,145,172,689,190,316,423
20000190,1,1,13,2,2,3,0,2,34,1167,145,268,266,260,1486,284
20000191,2,2,11,2,2,2,0,2,34,304,282,283,278,1630,1530,1485
20000192,1,1,54,1,1,1,1,2,33,521,517,908,201,869,348,1486
20000194,1,1,57,1,1,1,0,2,33,537,572,441,190,352,172,502
20000195,1,1,64,1,1,1,0,2,33,543,1149,172,440,352,1536,1157
20000199,1,1,60,1,1,1,2,2,35,556,544,201,610,348,443,920
20000201,1,1,44,1,2,3,0,2,34,308,1156,376,225,1138,1142,1145
20000202,2,2,57,1,3,1,0,13,49,1426,897,1465,1486,1623,1593,1573
20000203,1,1,61,2,1,1,0,1,14,822,319,115,427,1625,406,440
20000206,1,1,67,1,2,2,3,4,36,515,373,348,205,1227,1454,218
20000208,3,2,12,1,1,1,1,2,34,309,338,372,676,1628,1486,648
20000209,3,2,76,2,1,1,1,4,36,107,373,374,663,200,924,192
20000210,2,2,50,1,3,1,4,4,36,556,389,642,333,1163,1078,267
20000211,2,2,66,2,1,1,1,4,36,556,191,211,440,190,313,1150
20000212,3,2,16,2,1,1,0,2,34,313,281,1171,1486,1620,1512,1508
20000215,2,2,64,2,1,1,0,2,34,313,1527,358,866,654,183,172
20000217,2,2,83,2,3,1,0,8,59,900,379,713,861,205,717,1382
20000218,4,1,49,1,1,1,0,2,30,363,1168,761,120,1485,1446,1473
20000219,1,1,60,2,1,1,0,12,6,1411,1429,441,646,456,502,169
20000220,1,1,68,2,5,4,0,4,36,533,199,903,345,496,683,1486
20000221,2,2,5,1,3,1,0,4,36,373,440,313,782,326,654,689
20000223,1,1,76,1,1,1,11,4,36,515,373,120,92,1486,191,75
20000225,2,2,54,2,3,1,1,9,23,1503,90,440,1606,1605,1586,1560
20000226,1,1,85,2,1,1,0,2,33,542,523,522,484,539,551,557
20000227,1,1,50,1,2,3,0,1,14,848,871,1486,440,293,1620,1589
20000228,1,1,48,2,1,1,0,2,34,315,1156,376,145,440,260,190
20000229,1,1,54,1,1,1,1,4,36,543,574,564,1485,426,575,569
20000230,1,1,40,1,3,1,2,10,44,79,374,373,348,1167,376,427
20000231,1,1,63,1,2,3,0,2,33,537,352,1485,844,331,190,145
20000232,1,1,35,1,2,3,2,2,35,407,679,678,414,1167,377,183
20000234,2,2,81,1,2,2,2,4,36,105,413,170,192,205,191,440
20000236,2,2,38,2,2,2,1,8,59,837,1525,900,860,813,185,1568
20000238,1,1,61,2,1,1,0,1,7,376,572,1156,315,440,190,1486
20000239,1,1,23,2,1,1,0,2,31,1163,422,870,1390,1486,327,1067
20000241,1,1,77,1,1,1,0,2,33,536,348,444,557,1129,1158,1157
20000242,1,1,86,2,1,1,0,2,30,576,1156,370,494,1167,1485,1515
20000246,1,1,58,2,2,2,0,8,58,855,852,908,844,172,1485,1550
20000247,1,1,61,2,2,3,0,1,7,436,514,259,558,1385,1092,868
20000249,2,2,27,2,2,1,0,8,59,829,120,191,205,814,176,1097
20000251,1,1,34,1,1,1,0,2,34,308,258,227,1467,246,1387,1598
20000252,1,1,34,1,1,1,2,2,34,312,371,655,1175,20,201,191
20000255,2,2,56,2,1,1,1,8,59,896,366,914,1435,383,217,445
20000256,2,2,70,1,3,1,4,9,20,105,191,205,926,640,639,440
20000257,2,2,59,2,2,2,1,8,59,859,831,810,440,189,1567,1589
20000260,1,1,73,1,2,2,0,8,59,896,1433,381,845,828,883,1449
20000261,1,1,33,1,3,1,1,4,36,289,82,888,779,46,313,1579
20000262,1,1,21,2,2,2,0,2,29,299,1076,924,130,145,607,1133
20000263,2,2,78,1,2,1,1,4,36,532,524,674,373,345,372,683
20000265,1,1,62,1,1,1,0,2,33,544,353,1157,1129,440,1104,1117
20000266,2,2,54,2,3,1,0,8,60,897,200,1483,862,1486,285,267
20000268,2,2,76,1,3,1,0,8,59,859,846,832,440,689,189,1559
20000271,2,2,48,2,3,1,2,4,36,103,373,1550,1545,1552,191,429
20000272,1,1,84,2,3,1,0,2,28,554,177,348,544,293,1515,440
20000274,1,1,44,1,3,1,1,2,32,513,374,373,477,348,496,448
20000278,1,2,38,2,1,1,1,10,38,90,89,92,72,1606,205,192
20000279,1,1,78,2,2,2,1,4,36,531,373,374,908,924,348,549
20000280,1,1,27,1,4,1,41,4,36,515,289,373,362,174,1428,37
20000281,1,1,27,1,4,1,0,2,29,290,632,200,364,1101,1486,1579
20000282,1,2,72,2,3,1,11,3,63,1254,657,674,635,388,120,671
20000285,1,1,80,1,1,1,0,2,33,530,495,444,157,493,910,646
20000286,1,1,75,1,4,1,1,3,63,1239,456,440,145,481,1453,1470
20000287,1,1,59,2,2,1,0,12,6,1414,289,365,888,491,293,49
20000289,1,2,68,1,2,1,0,2,33,544,345,546,550,440,1156,1129
20000290,1,2,53,2,3,1,3,20,52,1503,574,235,444,496,1185,199
20000291,1,1,69,1,1,1,0,2,33,531,924,543,172,440,354,260
20000294,1,1,80,2,1,1,0,2,32,512,97,440,456,436,172,133
20000003,1,1,48,1,2,3,0,2,33,543,170,440,547,548,557,419
20000006,1,1,66,2,1,1,1,4,36,527,484,577,537,166,441,1486
20000008,1,1,70,1,1,1,0,4,36,544,345,1059,1485,1157,1129,556
20000025,2,2,58,2,1,1,0,2,35,556,247,654,843,1538,1579,1594
20000032,1,1,51,2,1,1,5,2,32,509,373,374,655,627,343,1525
20000035,2,2,59,1,2,2,0,2,34,307,267,654,326,204,440,433
20000037,2,2,50,2,1,1,1,8,59,896,1423,689,1162,877,716,247
20000044,2,2,51,1,1,1,0,8,58,853,172,844,440,1378,1599,1578
20000047,1,1,48,1,1,1,4,3,63,1247,851,852,850,839,380,1248
20000051,1,1,56,1,1,1,0,7,53,277,572,302,271,1487,576,1192
20000053,1,1,55,2,1,1,0,2,33,543,172,1158,1129,1114,1157,1378
20000056,1,1,69,2,1,1,0,2,33,543,448,348,565,1158,1129,1157
20000062,2,2,58,2,2,2,0,4,36,373,376,205,1082,172,440,210
20000063,2,2,44,2,2,1,0,2,34,1167,438,258,316,325,145,689
20000065,1,1,67,2,1,1,2,10,46,90,673,374,88,93,65,646
20000066,1,1,41,2,1,1,1,2,32,511,1296,225,336,646,440,185
20000072,1,1,61,1,1,1,0,2,33,532,499,441,1129,1156,478,313
20000074,1,1,76,2,1,1,7,4,36,532,453,673,15,630,1176,373
20000081,1,2,29,2,3,1,0,2,35,1428,252,1171,258,313,145,1094
20000087,1,1,72,2,1,1,0,2,33,537,342,1173,496,550,424,1156
20000089,1,1,71,1,1,1,1,4,36,526,348,496,494,461,441,456
20000095,2,2,73,1,1,1,2,1,14,835,191,827,75,838,121,440
20000097,1,1,65,1,1,1,0,2,34,305,574,216,356,569,1508,1538
20000099,2,2,67,1,2,1,0,8,57,359,897,1486,260,654,440,172
20000108,1,1,73,1,1,1,0,2,33,525,1109,1157,1112,557,548,555
20000124,1,1,24,1,3,1,0,1,7,1384,366,747,341,313,403,431
20000134,1,1,61,2,1,1,3,4,36,531,373,374,508,348,444,1149
20000138,1,1,71,2,1,1,0,2,34,313,495,455,1485,441,459,279
20000141,1,1,57,1,2,3,0,2,33,543,346,908,200,1486,170,440
20000143,1,1,92,2,3,1,1,4,36,537,342,1129,1156,1515,1127,426
20000144,1,1,60,2,1,1,0,2,33,536,77,348,557,570,1158,1129
20000149,1,1,49,1,1,2,0,2,33,544,444,496,32,1486,910,424
20000152,1,1,32,2,1,1,0,1,17,334,181,266,297,440,386,1108
20000156,1,1,78,1,3,2,0,2,28,321,1156,493,1533,1568,1485,1594
20000161,1,1,70,2,1,1,0,2,33,544,924,348,1487,557,172,1113
20000173,1,1,63,2,1,1,0,2,33,543,348,166,415,162,170,194
20000187,1,1,28,2,1,1,0,2,34,313,1167,173,205,1071,440,654
20000193,3,2,16,1,1,1,0,4,36,1431,1411,1070,315,284,1171,1151
20000197,2,2,10,2,1,1,3,4,36,338,719,1485,1595,283,923,313
20000198,1,1,47,2,4,1,6,4,36,103,373,374,412,1156,689,316
20000200,2,2,60,1,1,1,1,4,36,556,443,205,191,1153,1180,915
20000204,2,2,55,1,3,1,1,17,65,550,544,669,120,581,1608,56
20000207,1,1,62,1,1,1,0,2,33,535,345,398,495,200,441,143
20000214,1,1,72,1,4,1,0,2,33,543,348,172,124,190,146,557
20000216,3,2,74,2,3,1,0,12,6,1411,1430,293,440,1529,1622,1464
20000222,1,1,42,2,1,1,0,2,33,536,127,344,120,574,448,762
20000233,1,1,55,1,2,2,0,2,33,544,348,924,1059,460,1114,440
20000237,4,1,71,2,1,1,22,4,36,506,373,448,348,563,2,713
20000240,1,1,76,2,1,1,0,1,7,437,543,401,440,160,578,405
20000243,1,1,63,1,1,1,1,4,36,105,235,120,908,443,910,205
20000245,1,1,29,2,1,1,0,7,54,230,201,869,1167,192,205,124
20000253,2,2,63,2,2,3,2,4,36,105,411,440,809,689,395,172
20000254,1,1,0.5,1,1,1,3,4,36,1427,373,362,361,310,134,416
20000258,2,2,46,1,3,1,1,8,59,859,181,860,846,848,841,833
20000267,1,2,63,2,2,1,1,2,33,518,348,557,443,915,582,190
20000270,1,1,39,2,1,1,3,4,36,103,413,447,440,267,258,191
20000273,1,1,62,2,1,1,0,2,33,544,344,557,1108,103,425,432
20000276,1,1,40,2,1,1,10,10,44,78,374,373,544,362,191,1071
20000295,1,1,33,1,3,1,1,10,44,80,510,373,376,425,1072,1167
20000297,1,1,66,1,2,3,1,10,44,81,1158,376,1486,405,189,689
20000298,1,1,52,1,1,1,1,2,33,544,345,908,199,443,915,1129
20000299,1,1,41,1,3,1,0,3,63,1357,922,1452,1475,1478,1531,269
20000300,2,2,72,1,3,1,2,8,58,834,839,801,172,689,927,406
20000301,1,1,59,2,1,1,0,2,33,544,1525,565,323,570,422,1109
